Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Average_close,Moving_Average,RSI alpha=0.08,Median,Signal_by_High_Low_3.0%,Signal_by_Close_3.0%
2024-04-10 00:00:00-04:00,168.19142141332685,168.48036917466098,166.50751200767976,167.1750946044922,49709300,0.0,0.0,168.11668395996094,168.25120239257814,38.52849053374192,167.49394059117037,,
2024-04-11 00:00:00-04:00,167.73307888899373,174.8274194382653,167.55373514215378,174.40892028808594,91070300,0.0,0.0,168.11668395996094,169.49071350097657,55.783188870441236,171.19057729020955,,
2024-04-12 00:00:00-04:00,173.63173034934167,177.71695459263955,173.58192277868224,175.91348266601562,101593300,0.0,0.0,175.16120147705078,170.87969055175782,58.421674993915595,175.6494386856609,,
2024-04-15 00:00:00-04:00,174.72777001691693,175.993195505436,171.87808065130085,172.06739807128906,73531800,0.0,0.0,175.16120147705078,171.7246337890625,50.11288784660947,173.9356380783684,,
2024-04-16 00:00:00-04:00,171.1307833718662,173.13353117115574,167.6633342016507,168.7693328857422,73711200,0.0,0.0,170.41836547851562,171.666845703125,44.24740212629055,170.39843268640323,,
2024-04-17 00:00:00-04:00,168.99849837401,170.0347421275801,167.39430236816406,167.39430236816406,50901200,0.0,0.0,170.41836547851562,171.71068725585937,42.01864926685007,168.71452224787208,,
2024-04-18 00:00:00-04:00,167.4241802492927,168.0319815519269,165.94952052629202,166.437744140625,43122900,0.0,0.0,166.91602325439453,170.1164520263672,40.47697223563528,166.99075103910945,,
2024-04-19 00:00:00-04:00,165.610765092168,165.80006730864108,163.48843957599198,164.40512084960938,67772100,0.0,0.0,166.91602325439453,167.81477966308594,37.31476932099205,164.64425344231654,,
2024-04-22 00:00:00-04:00,164.92325754431266,166.65697461863107,164.17596150778874,165.24209594726562,48116400,0.0,0.0,165.24209594726562,166.44971923828126,39.43258691622592,165.4164680632099,,
2024-04-23 00:00:00-04:00,164.75386398167788,166.44773187185876,164.32540636965405,166.2982635498047,49537800,0.0,0.0,165.24209594726562,165.95550537109375,42.1149774519863,165.3865691207564,,
2024-04-24 00:00:00-04:00,165.93957460997115,168.68963384433354,165.61077772251915,168.41064453125,48251800,0.0,0.0,167.35445404052734,166.15877380371094,47.19867157803744,167.15020578342634,,
2024-04-25 00:00:00-04:00,168.91879363485126,169.9949017439694,167.54376407257087,169.27749633789062,50558300,0.0,0.0,167.35445404052734,166.72672424316406,49.18913665491769,168.76933290827014,,
2024-04-26 00:00:00-04:00,169.26751639469646,170.72224396978115,168.57002802452664,168.68960571289062,44838400,0.0,0.0,168.98355102539062,167.5836212158203,47.85917604272537,169.6461359971539,,
2024-04-29 00:00:00-04:00,172.74492977704497,175.39534310552878,172.47591417733986,172.8744659423828,68169400,0.0,0.0,168.98355102539062,169.11009521484374,56.87997800012421,173.93562864143433,,
2024-04-30 00:00:00-04:00,172.70508045160457,174.35909916149876,169.38708455902474,169.7158966064453,65934800,0.0,0.0,171.29518127441406,169.7936218261719,49.81018007866228,171.87309186026175,,
2024-05-01 00:00:00-04:00,168.96859497944865,172.0873148851987,168.5002883097745,168.68960571289062,50383100,0.0,0.0,171.29518127441406,169.8494140625,47.71558505675683,170.2938015974866,,
2024-05-02 00:00:00-04:00,171.8880442050533,172.7947670308616,170.27388965643632,172.4061737060547,94214900,0.0,0.0,170.54788970947266,170.47514953613282,55.14092071637216,171.53432834364895,,
2024-05-03 00:00:00-04:00,185.97705638865938,186.32580059963428,182.00145144318,182.71885681152344,163224100,0.0,0.0,170.54788970947266,173.28099975585937,68.59349091304519,184.16362602140714,,
2024-05-06 00:00:00-04:00,181.6925778578994,183.5358989126904,179.76952819965473,181.0548858642578,78569700,0.0,0.0,181.0548858642578,174.91708374023438,65.16610569714005,181.65271355617256,,
2024-05-07 00:00:00-04:00,182.78860333233249,184.23337259597065,180.66629297548113,181.7423858642578,77305800,0.0,0.0,181.0548858642578,177.32238159179687,65.93061615117028,182.4498327857259,,
2024-05-08 00:00:00-04:00,182.19076551728074,182.40997355379537,180.79580390275353,182.08116149902344,45057100,0.0,0.0,181.91177368164062,180.00069274902344,66.3264581178555,181.60288872827445,,
2024-05-09 00:00:00-04:00,181.90182360877466,183.99425867082294,181.45344901084354,183.9045867919922,48983000,0.0,0.0,181.91177368164062,182.30037536621094,68.4697113279237,182.72385384083324,,
2024-05-10 00:00:00-04:00,184.48325715706596,184.67283136158454,181.7195112814573,182.63743591308594,50759500,0.25,0.0,183.27101135253906,182.28409118652343,65.3288951154559,183.19617132152092,,
2024-05-13 00:00:00-04:00,185.0220348889267,186.67829703001243,184.2038757983674,185.86013793945312,72044800,0.0,0.0,183.27101135253906,183.2451416015625,69.23070072504488,185.4410864141899,,
2024-05-14 00:00:00-04:00,187.0873746193062,187.87560260141976,185.87012310151908,187.00755310058594,52393600,0.0,0.0,186.43384552001953,184.2981750488281,70.51484541585847,186.87286285146942,,
2024-05-15 00:00:00-04:00,187.48648604697289,190.2203008031565,186.9476945906926,189.2924041748047,70400000,0.0,0.0,186.43384552001953,185.74042358398438,72.95765796764871,188.58399769692454,,
2024-05-16 00:00:00-04:00,190.04070957734746,190.66929452090585,189.23253763528552,189.41212463378906,52845200,0.0,0.0,189.35226440429688,186.84193115234376,73.08465958696948,189.9509160780957,,
2024-05-17 00:00:00-04:00,189.08285791419516,190.3799308889647,188.7535998742954,189.44204711914062,41282900,0.0,0.0,189.35226440429688,188.20285339355468,73.11895630368953,189.56676538163003,,
2024-05-20 00:00:00-04:00,188.90328335886426,191.48744227389747,188.58399727816297,190.6094207763672,44361300,0.0,0.0,190.6094207763672,189.1527099609375,74.49701610552427,190.03571977603022,,
2024-05-21 00:00:00-04:00,190.65930352654095,192.295606563888,190.48968851208156,191.91647338867188,42309400,0.0,0.0,190.6094207763672,190.13449401855468,75.99471385770421,191.39264753798477,,
2024-05-22 00:00:00-04:00,191.83664908760778,192.38541249371693,189.84115686495446,190.4697265625,34648500,0.0,0.0,191.19309997558594,190.36995849609374,70.97962617419509,191.1132846793357,,
2024-05-23 00:00:00-04:00,190.54955125962866,190.5695104450197,186.20936473753514,186.45880126953125,51005900,0.0,0.0,191.19309997558594,189.7792938232422,59.205664594157845,188.3894375912774,,
2024-05-24 00:00:00-04:00,188.3944296603675,190.15045735054443,187.61617368042806,189.5518035888672,36294600,0.0,0.0,188.00530242919922,189.8012451171875,64.18530526939841,188.88331551548623,,
2024-05-28 00:00:00-04:00,191.07834591388357,192.56499305086223,188.6737894364844,189.56178283691406,52280100,0.0,0.0,189.56178283691406,189.5917175292969,64.20063036765393,190.6193912436733,,
2024-05-29 00:00:00-04:00,189.18265440509,191.81670371975596,189.0828736970108,189.86111450195312,53068000,0.0,0.0,189.56178283691406,189.18064575195314,64.69319972518704,190.44978870838338,,
2024-05-30 00:00:00-04:00,190.33005195445256,191.74684967437963,190.2003553062749,190.85885620117188,49947900,0.0,0.0,190.3599853515625,189.2584716796875,66.3696880816744,190.97360249032727,,
2024-05-31 00:00:00-04:00,191.00850903182757,192.13596695656702,189.48195877103,191.81668090820312,75158300,0.0,0.0,190.3599853515625,190.33004760742188,67.95732444641239,190.8089628637985,,
2024-06-03 00:00:00-04:00,192.46522387732944,194.55052487571635,192.08609069758458,193.59268188476562,50080500,0.0,0.0,193.59268188476562,191.13822326660156,70.74117759947869,193.31830778665045,,
2024-06-04 00:00:00-04:00,194.20129645164835,194.87977170290745,192.59492465346364,193.91195678710938,47471400,0.0,0.0,193.59268188476562,192.0082580566406,71.22960180221993,193.73734817818553,,
2024-06-05 00:00:00-04:00,194.95958593724887,196.45620511862302,194.43078171111515,195.42852783203125,54156800,0.0,0.0,194.6702423095703,193.12174072265626,73.51252376113041,195.44349341486907,,
2024-06-06 00:00:00-04:00,195.24895132280378,196.05712328824086,193.73237287474004,194.0416717529297,41181800,0.0,0.0,194.6702423095703,193.7583038330078,68.13828223079919,194.89474808149043,,
2024-06-07 00:00:00-04:00,194.2112712938544,196.4961183769711,193.7024262662087,196.44622802734375,53103900,0.0,0.0,195.24394989013672,194.68421325683593,71.99647774194088,195.09927232158992,,
2024-06-10 00:00:00-04:00,196.45620195884163,196.85530953542744,191.7169079607164,192.68472290039062,97262100,0.0,0.0,195.24394989013672,194.50262145996095,59.70357918070195,194.2861087480719,,
2024-06-11 00:00:00-04:00,193.21353266624035,206.6930926736998,193.1935887051364,206.68310546875,172373300,0.0,0.0,199.6839141845703,197.05685119628907,76.16543179907944,199.9433406894181,Yes,Yes
2024-06-12 00:00:00-04:00,206.902617394007,219.7037025197263,206.43367547843766,212.58978271484375,198134300,0.0,0.0,199.6839141845703,200.48910217285157,79.92651228613522,213.06868899908199,Yes,
2024-06-13 00:00:00-04:00,214.25601418934664,216.2614784743462,211.12309188063193,213.75714111328125,97862700,0.0,0.0,213.1734619140625,204.43219604492188,80.58466015579656,213.69228517748905,,
2024-06-14 00:00:00-04:00,213.36801320894725,214.68503016669274,210.8237575657328,212.01107788085938,70122700,0.0,0.0,213.1734619140625,207.545166015625,76.50647656754963,212.75439386621275,,
2024-06-17 00:00:00-04:00,212.88909055319678,218.45651588142053,212.2405616472853,216.18165588378906,93728300,0.0,0.0,216.18165588378906,212.2445526123047,79.23481728451468,215.3485387643529,,
2024-06-18 00:00:00-04:00,217.09957203800778,218.13723651623954,212.5199210550432,213.8070068359375,79943300,0.0,0.0,216.18165588378906,213.6693328857422,73.92183295730071,215.32857878564135,,
2024-06-20 00:00:00-04:00,213.44781843702847,213.75713252024897,208.3792815854295,209.2073974609375,86172500,0.0,0.0,216.18165588378906,212.99285583496095,64.77697754045131,211.06820705283923,,
2024-06-21 00:00:00-04:00,209.91581187096148,211.41243109582913,206.64320571720273,207.02235412597656,246421400,0.0,0.0,208.11487579345703,211.6458984375,60.88756509046303,209.02781840651593,,
2024-06-24 00:00:00-04:00,207.25183162238307,212.22060318958276,206.1243736003879,207.67088317871094,80727000,0.0,0.0,208.11487579345703,210.77785949707032,61.63080254907245,209.17248839498535,,
2024-06-25 00:00:00-04:00,208.67859169129048,210.90357646615678,208.13981549353107,208.59878540039062,56713900,0.0,0.0,208.13483428955078,209.26128540039062,62.732168904839355,209.5216959798439,,
2024-06-26 00:00:00-04:00,211.0233076661301,214.37573529051122,210.16524538059215,212.7693634033203,66213200,0.0,0.0,208.13483428955078,209.0537567138672,67.31564726689004,212.2704903355517,,
2024-06-27 00:00:00-04:00,214.2061287476001,215.25376527623442,211.8714063519454,213.61746215820312,49772700,0.0,0.0,213.19341278076172,209.9357696533203,68.18064465011412,213.5625858140899,,
2024-06-28 00:00:00-04:00,215.28368048569334,215.58300736088682,209.8260080950157,210.14527893066406,82542700,0.0,0.0,213.19341278076172,210.56035461425782,60.996897576014895,212.70450772795127,,
2024-07-01 00:00:00-04:00,211.61197396968475,217.01975619065925,211.4423589537816,216.261474609375,60402900,0.0,0.0,216.261474609375,212.27847290039062,67.54433493769844,214.23105757222044,,
2024-07-02 00:00:00-04:00,215.66281990345283,219.88329699479613,214.61519864650157,219.77354431152344,58046200,0.0,0.0,216.261474609375,214.5134246826172,70.6224297943223,217.24924782064886,,
2024-07-03 00:00:00-04:00,219.50414962607874,221.0506591796875,218.53633465750286,221.0506591796875,37369800,0.0,0.0,220.41210174560547,216.16968383789063,71.68389086502283,219.79349691859517,,
2024-07-05 00:00:00-04:00,221.15041758535088,225.93960192344272,221.15041758535088,225.82984924316406,60412400,0.0,0.0,225.82984924316406,218.6121612548828,75.31222054347877,223.5450097543968,,
2024-07-08 00:00:00-04:00,226.57816816685514,227.33646497984205,222.74682662809306,227.30653381347656,59085900,0.0,0.0,225.82984924316406,222.0444122314453,76.33081672446453,225.04164580396755,,
2024-07-09 00:00:00-04:00,227.41627168952732,228.8829597417087,225.85979013808537,228.16458129882812,48076100,0.0,0.0,227.73555755615234,224.42503356933594,76.93194445320987,227.37137493989704,,
2024-07-10 00:00:00-04:00,228.78319647541346,232.55467572482934,228.73330612276442,232.45489501953125,62627700,0.0,0.0,227.73555755615234,226.9613037109375,79.72983472832951,230.64399092379688,,
2024-07-11 00:00:00-04:00,230.86848076037649,231.86622690917008,225.26115227596378,227.05709838867188,64710600,0.0,0.0,229.75599670410156,228.16259155273437,68.38674732650213,228.56368959256693,,
2024-07-12 00:00:00-04:00,228.40404188598967,232.11565870158282,228.1645773343909,230.0203857421875,53046500,0.0,0.0,229.75599670410156,229.00069885253907,70.860529695228,230.14011801798688,,
2024-07-15 00:00:00-04:00,235.94700263838575,236.69531224247876,232.5646438368613,233.87168884277344,62631300,0.0,0.0,233.87168884277344,230.31372985839843,73.76110384675857,234.62997803967005,,
2024-07-16 00:00:00-04:00,234.47032795283747,235.73746973269033,231.8063477557903,234.29074096679688,43234300,0.0,0.0,233.87168884277344,231.5389617919922,74.06641133570405,233.7719087442403,,
2024-07-17 00:00:00-04:00,228.9328431112231,230.93832254659503,226.12917896312734,228.3641357421875,57345900,0.0,0.0,231.3274383544922,230.72080993652344,62.828212176242445,228.5337507548612,,
2024-07-18 00:00:00-04:00,229.76098610155705,229.92062914212065,221.7690447852705,223.6747283935547,66034600,0.0,0.0,231.3274383544922,230.0443359375,55.575758655556044,225.84483696369557,,
2024-07-19 00:00:00-04:00,224.31328836166992,226.28882140195597,222.77675082247163,223.80442810058594,49151500,0.0,0.0,223.7395782470703,228.8011444091797,55.729389695254916,224.53278611221378,,
2024-07-22 00:00:00-04:00,226.4983442399413,227.26661302541467,222.58718122432802,223.45523071289062,48201800,0.0,0.0,223.7395782470703,226.7178527832031,55.17102981683338,224.92689712487135,,
2024-07-23 00:00:00-04:00,223.86429647317826,226.42851135969482,222.1781030613285,224.5028533935547,39960300,0.0,0.0,223.97904205322266,224.7602752685547,56.589343679137485,224.30330721051166,,
2024-07-24 00:00:00-04:00,223.49514031921132,224.29334029380243,216.64062905712152,218.0474395751953,61777600,0.0,0.0,223.97904205322266,222.69693603515626,46.69446719057136,220.46698467546196,,
2024-07-25 00:00:00-04:00,218.4365585703147,220.35224458682225,214.13627507494223,216.99981689453125,51391200,0.0,0.0,217.52362823486328,221.36195373535156,45.29732298376134,217.24425983088224,,
2024-07-26 00:00:00-04:00,218.20707238174316,218.99530033853074,215.52313289555326,217.46875,41601300,0.0,0.0,217.52362823486328,220.09481811523438,46.08224370787336,217.259216617042,,
2024-07-29 00:00:00-04:00,216.47100932714253,218.80573164190093,215.26372979848315,217.7481231689453,36311800,0.0,0.0,217.7481231689453,218.95339660644532,46.57862822211512,217.03473072019204,,
2024-07-30 00:00:00-04:00,218.6959746261333,219.8334045947242,215.63288672795753,218.30685424804688,41643800,0.0,0.0,217.7481231689453,217.71419677734374,47.62678431000074,217.73314566134087,,
2024-07-31 00:00:00-04:00,220.94091084366266,223.3155515626994,220.13273889458495,221.5794677734375,50036300,0.0,0.0,219.9431610107422,218.42060241699218,53.44251754913738,221.72414522864216,,
