Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Average_close,Moving_Average,RSI alpha=0.3,Type_Price_0,Type_Price_t,TradingRange_0,TradingRange_t,SMA_10_type_prise,SMA_10_trading_rang,Up_Line_Keltner,Down_Line_Keltner,Median,Signal_by_High_Low_3.0%,Signal_by_Close_3.0%
2024-07-23 00:00:00-04:00,181.60063077483179,183.15677763502865,181.09187991745063,181.3412628173828,36352700,0.0,0.0,,,,181.863306789954,181.863306789954,2.0648977175780203,2.0648977175780203,,,,,182.12432877623962,,
2024-07-24 00:00:00-04:00,173.17147948125148,175.7550824876713,171.39587457774786,172.20387268066406,49585200,0.0,0.0,176.77256774902344,,0.0,173.11827658202773,173.11827658202773,4.359207909923441,4.359207909923441,177.49079168599087,3.2120528137507307,180.70284449974162,174.27873887224013,173.57547853270958,,
2024-07-25 00:00:00-04:00,172.09415162233938,172.9919239516059,166.77730649977468,166.86708068847656,44852000,0.0,0.0,176.77256774902344,,0.0,168.87877037995239,168.87877037995239,6.214617451831231,6.214617451831231,177.49079168599087,3.2120528137507307,180.70284449974162,174.27873887224013,169.8846152256903,,
2024-07-26 00:00:00-04:00,166.73739219847286,167.67507428919038,163.65502336750666,166.5877685546875,41336900,0.0,0.0,166.72742462158203,,0.0,165.9726220704615,165.9726220704615,4.020050921683719,4.020050921683719,167.42569622520693,5.117334186757475,172.54303041196442,162.30836203844945,165.66504882834852,,
2024-07-29 00:00:00-04:00,168.41325743181997,170.00929881723164,167.57533456289457,169.1115264892578,20293800,0.0,0.0,166.72742462158203,171.22230224609376,15.991990426496205,168.89871995646135,168.89871995646135,2.43396425433707,2.43396425433707,167.42569622520693,5.117334186757475,172.54303041196442,162.30836203844945,168.7923166900631,,
2024-07-30 00:00:00-04:00,169.81977976349475,170.80732627515368,168.0242198953097,169.86964416503906,18959700,0.0,0.0,169.49058532714844,168.927978515625,21.386948346325198,169.5670634451675,169.5670634451675,2.7831063798439857,2.7831063798439857,169.23289170081443,2.608535317090528,171.84142701790495,166.62435638372392,169.4157730852317,,
2024-07-31 00:00:00-04:00,172.8123777659636,173.81987919012954,169.59033977786405,171.11656188964844,25729100,0.0,0.0,169.49058532714844,168.71051635742188,31.693894909620614,171.50892695254734,171.50892695254734,4.2295394122654955,4.2295394122654955,169.23289170081443,2.608535317090528,171.84142701790495,166.62435638372392,171.7051094839968,,
2024-08-01 00:00:00-04:00,169.82975009576955,173.62037311276333,168.46313671318876,170.33848571777344,24531400,0.0,0.0,170.72752380371094,169.40479736328126,28.377298031510488,170.8073318479085,170.8073318479085,5.157236399574572,5.157236399574572,171.15812940022792,4.693387905920034,175.85151730614797,166.46474149430787,171.04175491297605,,
2024-08-02 00:00:00-04:00,166.0291532919356,168.09403568140388,164.26351818998194,166.2486114501953,29130100,0.0,0.0,170.72752380371094,169.33696594238282,15.89060705243387,166.2020551071937,166.2020551071937,3.8305174914219435,3.8305174914219435,171.15812940022792,4.693387905920034,175.85151730614797,166.46474149430787,166.1787769356929,,
2024-08-05 00:00:00-04:00,155.11615967563407,164.02410932064197,154.54755937261288,158.85690307617188,53630700,0.0,0.0,158.85690307617188,167.28604125976562,7.439105572006081,159.1428572564756,159.1428572564756,9.476549948029088,9.476549948029088,159.1428572564756,9.476549948029088,168.61940720450468,149.6663073084465,159.28583434662744,,
