Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Average_close,Moving_Average,RSI alpha=0.095,Median,Signal_by_High_Low_4.0%,Signal_by_Close_4.0%
2024-12-04 00:00:00-05:00,242.8699951171875,244.11000061035156,241.25,243.00999450683594,44383900,0.0,0.0,242.96332804361978,,,242.68000030517578,,
2024-12-05 00:00:00-05:00,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,40033900,0.0,0.0,242.96332804361978,,100.0,243.33499908447266,,
2024-12-06 00:00:00-05:00,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,36870600,0.0,0.0,242.96332804361978,,58.82928651846072,243.3550033569336,,
2024-12-09 00:00:00-05:00,241.8300018310547,247.24000549316406,241.75,246.75,44649200,0.0,0.0,242.96332804361978,,95.83878986475277,244.49500274658203,,
2024-12-10 00:00:00-05:00,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,36914800,0.0,0.0,247.40667215983072,244.68199768066407,96.69514439634553,246.7750015258789,,
2024-12-11 00:00:00-05:00,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,45205800,0.0,0.0,247.40667215983072,245.37799987792968,75.22807012965629,248.52999877929688,,
2024-12-12 00:00:00-05:00,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,32777500,0.0,0.0,247.40667215983072,246.36200256347655,80.67299911333349,247.20999908447266,,
2024-12-13 00:00:00-05:00,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,33155300,0.0,0.0,248.1300048828125,247.42000427246094,81.20101234951676,247.76499938964844,,
2024-12-16 00:00:00-05:00,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,51694800,0.0,0.0,250.8566640218099,248.2780029296875,87.6057274944202,249.51499938964844,,
2024-12-17 00:00:00-05:00,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,51356400,0.0,0.0,250.8566640218099,249.4200012207031,90.57940627802581,251.80500030517578,,
2024-12-18 00:00:00-05:00,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,56774100,0.0,0.0,250.8566640218099,249.73200073242188,56.96908510785563,251.01000213623047,,
2024-12-19 00:00:00-05:00,247.5,252.0,247.08999633789062,249.7899932861328,60882300,0.0,0.0,252.13999938964844,250.097998046875,61.96612437923482,249.5449981689453,,
2024-12-20 00:00:00-05:00,248.0399932861328,255.0,245.69000244140625,254.49000549316406,147495300,0.0,0.0,252.13999938964844,251.3699981689453,71.75574567915378,250.34500122070312,,
2024-12-23 00:00:00-05:00,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,40858800,0.0,0.0,252.13999938964844,252.21600036621095,73.02878601013121,254.54999542236328,,
2024-12-24 00:00:00-05:00,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,23234700,0.0,0.0,252.13999938964844,253.16000366210938,77.27945336302997,256.74999237060547,,
2024-12-26 00:00:00-05:00,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,27237100,0.0,0.0,252.13999938964844,255.3540008544922,78.33528297533967,258.86500549316406,,
2024-12-27 00:00:00-05:00,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,42355300,0.0,0.0,252.13999938964844,256.5140014648438,64.48452311004468,255.8800048828125,,
2024-12-30 00:00:00-05:00,252.22999572753906,253.5,250.75,252.1999969482422,35557500,0.0,0.0,252.13999938964844,256.0559997558594,54.04804390579555,252.125,,
2024-12-31 00:00:00-05:00,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,39480700,0.0,0.0,247.13500213623047,255.08599853515625,49.408535105995924,251.35499572753906,,
2025-01-02 00:00:00-05:00,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,55740700,0.0,0.0,247.13500213623047,252.21599731445312,36.596281139030275,245.4600067138672,,
2025-01-03 00:00:00-05:00,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40202700,0.0,0.0,243.36000061035156,249.08399963378906,35.83057028066398,243.03499603271484,,
