Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Average_close,Moving_Average,RSI alpha=0.06,Median,Signal_by_High_Low_2.0%,Signal_by_Close_2.0%
2024-12-11 00:00:00-05:00,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,45205800,0.0,0.0,246.49000549316406,,,248.52999877929688,,
2024-12-12 00:00:00-05:00,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,32777500,0.0,0.0,246.49000549316406,,100.0,247.20999908447266,,
2024-12-13 00:00:00-05:00,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,33155300,0.0,0.0,246.49000549316406,,100.0,247.76499938964844,,
2024-12-16 00:00:00-05:00,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,51694800,0.0,0.0,246.49000549316406,,100.0,249.51499938964844,,
2024-12-17 00:00:00-05:00,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,51356400,0.0,0.0,252.25999450683594,249.4200012207031,100.0,251.80500030517578,,
2024-12-18 00:00:00-05:00,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,56774100,0.0,0.0,252.25999450683594,249.73200073242188,81.63335535825028,251.01000213623047,,
2024-12-19 00:00:00-05:00,247.5,252.0,247.08999633789062,249.7899932861328,60882300,0.0,0.0,252.25999450683594,250.097998046875,82.71554934834305,249.5449981689453,,
2024-12-20 00:00:00-05:00,248.0399932861328,255.0,245.69000244140625,254.49000549316406,147495300,0.0,0.0,250.77666727701822,251.3699981689453,85.21833162370021,250.34500122070312,,
2024-12-23 00:00:00-05:00,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,40858800,0.0,0.0,255.27000427246094,252.21600036621095,85.58679566970741,254.54999542236328,,
2024-12-24 00:00:00-05:00,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,23234700,0.0,0.0,255.27000427246094,253.16000366210938,86.89248278518346,256.74999237060547,,
2024-12-26 00:00:00-05:00,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,27237100,0.0,0.0,258.61000061035156,255.3540008544922,87.23671071587532,258.86500549316406,,
2024-12-27 00:00:00-05:00,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,42355300,0.0,0.0,258.61000061035156,256.5140014648438,78.10846083843202,255.8800048828125,,
2024-12-30 00:00:00-05:00,252.22999572753906,253.5,250.75,252.1999969482422,35557500,0.0,0.0,258.61000061035156,256.0559997558594,70.3667924167495,252.125,,
2024-12-31 00:00:00-05:00,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,39480700,0.0,0.0,258.61000061035156,255.08599853515625,66.67536672598298,251.35499572753906,,
2025-01-02 00:00:00-05:00,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,55740700,0.0,0.0,258.61000061035156,252.21599731445312,55.28688598220969,245.4600067138672,,
2025-01-03 00:00:00-05:00,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40244100,0.0,0.0,258.61000061035156,249.08399963378906,54.54764735321711,243.03499603271484,,
2025-01-06 00:00:00-05:00,244.30999755859375,247.3300018310547,243.1999969482422,245.0,45045600,0.0,0.0,258.61000061035156,246.96600036621095,56.61319436609489,245.26499938964844,,
2025-01-07 00:00:00-05:00,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,40856000,0.0,0.0,243.6050033569336,244.96800231933594,52.31087798511852,243.45000457763672,,
2025-01-08 00:00:00-05:00,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,37628900,0.0,0.0,243.6050033569336,243.42400207519532,52.978510498741635,241.8800048828125,,
2025-01-10 00:00:00-05:00,240.00999450683594,240.16000366210938,233.0,236.85000610351562,61679400,0.0,0.0,239.7750015258789,242.0240020751953,44.98049423281334,236.5800018310547,,
